"COUNTRY","Country","VARIABLE","Variable","YEAR","Year","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"AZE","Azerbaijan","T-PASS-TOT-INLD","Total inland passenger transport","2002","2002","PKM","Passenger-kilometres","6","Millions",,,10187,,
"AZE","Azerbaijan","T-PASS-TOT-INLD","Total inland passenger transport","2003","2003","PKM","Passenger-kilometres","6","Millions",,,10515,,
"AZE","Azerbaijan","T-PASS-TOT-INLD","Total inland passenger transport","2004","2004","PKM","Passenger-kilometres","6","Millions",,,11068,,
"AZE","Azerbaijan","T-PASS-TOT-INLD","Total inland passenger transport","2005","2005","PKM","Passenger-kilometres","6","Millions",,,11770,,
"AZE","Azerbaijan","T-PASS-TOT-INLD","Total inland passenger transport","2006","2006","PKM","Passenger-kilometres","6","Millions",,,12750,,
"AZE","Azerbaijan","T-PASS-TOT-INLD","Total inland passenger transport","2007","2007","PKM","Passenger-kilometres","6","Millions",,,14001,,
"AZE","Azerbaijan","T-PASS-TOT-INLD","Total inland passenger transport","2008","2008","PKM","Passenger-kilometres","6","Millions",,,15090,,
"AZE","Azerbaijan","T-PASS-TOT-INLD","Total inland passenger transport","2009","2009","PKM","Passenger-kilometres","6","Millions",,,16315,,
"AZE","Azerbaijan","T-PASS-TOT-INLD","Total inland passenger transport","2010","2010","PKM","Passenger-kilometres","6","Millions",,,17550,,
"AZE","Azerbaijan","T-PASS-TOT-INLD","Total inland passenger transport","2011","2011","PKM","Passenger-kilometres","6","Millions",,,18924,,
"AZE","Azerbaijan","T-PASS-TOT-INLD","Total inland passenger transport","2012","2012","PKM","Passenger-kilometres","6","Millions",,,20625,,
"AZE","Azerbaijan","T-PASS-TOT-INLD","Total inland passenger transport","2013","2013","PKM","Passenger-kilometres","6","Millions",,,22489,,
"AZE","Azerbaijan","T-PASS-TOT-INLD","Total inland passenger transport","2014","2014","PKM","Passenger-kilometres","6","Millions",,,23604,,
"AZE","Azerbaijan","T-PASS-TOT-INLD","Total inland passenger transport","2015","2015","PKM","Passenger-kilometres","6","Millions",,,24320,,
"AZE","Azerbaijan","T-PASS-TOT-INLD","Total inland passenger transport","2016","2016","PKM","Passenger-kilometres","6","Millions",,,24877,,
"AZE","Azerbaijan","T-PASS-TOT-INLD","Total inland passenger transport","2017","2017","PKM","Passenger-kilometres","6","Millions",,,25353,,
"AZE","Azerbaijan","T-PASS-TOT-INLD","Total inland passenger transport","2018","2018","PKM","Passenger-kilometres","6","Millions",,,25742,,
"AZE","Azerbaijan","T-PASS-TOT-INLD","Total inland passenger transport","2019","2019","PKM","Passenger-kilometres","6","Millions",,,26494,,
"AZE","Azerbaijan","T-PASS-TOT-INLD","Total inland passenger transport","2020","2020","PKM","Passenger-kilometres","6","Millions",,,17146,,
"AZE","Azerbaijan","T-PASS-TOT-INLD","Total inland passenger transport","2021","2021","PKM","Passenger-kilometres","6","Millions",,,16892,,
"SVN","Slovenia","T-PASS-TOT-INLD","Total inland passenger transport","2000","2000","PKM","Passenger-kilometres","6","Millions",,,24532,,
"SVN","Slovenia","T-PASS-TOT-INLD","Total inland passenger transport","2001","2001","PKM","Passenger-kilometres","6","Millions",,,24909,,
"SVN","Slovenia","T-PASS-TOT-INLD","Total inland passenger transport","2002","2002","PKM","Passenger-kilometres","6","Millions",,,25375,,
"SVN","Slovenia","T-PASS-TOT-INLD","Total inland passenger transport","2003","2003","PKM","Passenger-kilometres","6","Millions",,,25554,,
"SVN","Slovenia","T-PASS-TOT-INLD","Total inland passenger transport","2004","2004","PKM","Passenger-kilometres","6","Millions",,,26024,,
"SVN","Slovenia","T-PASS-TOT-INLD","Total inland passenger transport","2005","2005","PKM","Passenger-kilometres","6","Millions",,,26348,,
"SVN","Slovenia","T-PASS-TOT-INLD","Total inland passenger transport","2006","2006","PKM","Passenger-kilometres","6","Millions",,,26932,,
"SVN","Slovenia","T-PASS-TOT-INLD","Total inland passenger transport","2007","2007","PKM","Passenger-kilometres","6","Millions",,,28402,,
"SVN","Slovenia","T-PASS-TOT-INLD","Total inland passenger transport","2008","2008","PKM","Passenger-kilometres","6","Millions",,,28858,,
"SVN","Slovenia","T-PASS-TOT-INLD","Total inland passenger transport","2009","2009","PKM","Passenger-kilometres","6","Millions",,,29811,,
"SVN","Slovenia","T-PASS-TOT-INLD","Total inland passenger transport","2010","2010","PKM","Passenger-kilometres","6","Millions",,,29632,,
"FIN","Finland","T-PASS-TOT-INLD","Total inland passenger transport","2000","2000","PKM","Passenger-kilometres","6","Millions",,,66805,,
"FIN","Finland","T-PASS-TOT-INLD","Total inland passenger transport","2001","2001","PKM","Passenger-kilometres","6","Millions",,,67982,,
"FIN","Finland","T-PASS-TOT-INLD","Total inland passenger transport","2002","2002","PKM","Passenger-kilometres","6","Millions",,,69318,,
"FIN","Finland","T-PASS-TOT-INLD","Total inland passenger transport","2003","2003","PKM","Passenger-kilometres","6","Millions",,,70598,,
"FIN","Finland","T-PASS-TOT-INLD","Total inland passenger transport","2004","2004","PKM","Passenger-kilometres","6","Millions",,,71897,,
"FIN","Finland","T-PASS-TOT-INLD","Total inland passenger transport","2005","2005","PKM","Passenger-kilometres","6","Millions",,,72928,,
"FIN","Finland","T-PASS-TOT-INLD","Total inland passenger transport","2006","2006","PKM","Passenger-kilometres","6","Millions",,,73535,,
"FIN","Finland","T-PASS-TOT-INLD","Total inland passenger transport","2007","2007","PKM","Passenger-kilometres","6","Millions",,,75103,,
"FIN","Finland","T-PASS-TOT-INLD","Total inland passenger transport","2008","2008","PKM","Passenger-kilometres","6","Millions",,,74992,,
"FIN","Finland","T-PASS-TOT-INLD","Total inland passenger transport","2009","2009","PKM","Passenger-kilometres","6","Millions",,,75746,,
"FIN","Finland","T-PASS-TOT-INLD","Total inland passenger transport","2010","2010","PKM","Passenger-kilometres","6","Millions",,,76244,,
"FIN","Finland","T-PASS-TOT-INLD","Total inland passenger transport","2011","2011","PKM","Passenger-kilometres","6","Millions",,,76912,,
"FIN","Finland","T-PASS-TOT-INLD","Total inland passenger transport","2012","2012","PKM","Passenger-kilometres","6","Millions",,,76845,,
"FIN","Finland","T-PASS-TOT-INLD","Total inland passenger transport","2013","2013","PKM","Passenger-kilometres","6","Millions",,,76708,,
"FIN","Finland","T-PASS-TOT-INLD","Total inland passenger transport","2014","2014","PKM","Passenger-kilometres","6","Millions",,,76934,,
"FIN","Finland","T-PASS-TOT-INLD","Total inland passenger transport","2015","2015","PKM","Passenger-kilometres","6","Millions",,,77948,"B","Break"
"FIN","Finland","T-PASS-TOT-INLD","Total inland passenger transport","2016","2016","PKM","Passenger-kilometres","6","Millions",,,69130,"B","Break"
"FIN","Finland","T-PASS-TOT-INLD","Total inland passenger transport","2017","2017","PKM","Passenger-kilometres","6","Millions",,,79071,"B","Break"
"FIN","Finland","T-PASS-TOT-INLD","Total inland passenger transport","2018","2018","PKM","Passenger-kilometres","6","Millions",,,79334,,
"FIN","Finland","T-PASS-TOT-INLD","Total inland passenger transport","2019","2019","PKM","Passenger-kilometres","6","Millions",,,79624,,
"FIN","Finland","T-PASS-TOT-INLD","Total inland passenger transport","2020","2020","PKM","Passenger-kilometres","6","Millions",,,73720,,
"FIN","Finland","T-PASS-TOT-INLD","Total inland passenger transport","2021","2021","PKM","Passenger-kilometres","6","Millions",,,72503,,
"CAN","Canada","T-PASS-TOT-INLD","Total inland passenger transport","2000","2000","PKM","Passenger-kilometres","6","Millions",,,503548,,
"CAN","Canada","T-PASS-TOT-INLD","Total inland passenger transport","2001","2001","PKM","Passenger-kilometres","6","Millions",,,482553,,
"CAN","Canada","T-PASS-TOT-INLD","Total inland passenger transport","2002","2002","PKM","Passenger-kilometres","6","Millions",,,494596,,
"CAN","Canada","T-PASS-TOT-INLD","Total inland passenger transport","2003","2003","PKM","Passenger-kilometres","6","Millions",,,486433,,
"CAN","Canada","T-PASS-TOT-INLD","Total inland passenger transport","2004","2004","PKM","Passenger-kilometres","6","Millions",,,489781,,
"CAN","Canada","T-PASS-TOT-INLD","Total inland passenger transport","2005","2005","PKM","Passenger-kilometres","6","Millions",,,514214,,
"CAN","Canada","T-PASS-TOT-INLD","Total inland passenger transport","2006","2006","PKM","Passenger-kilometres","6","Millions",,,511553,,
"CAN","Canada","T-PASS-TOT-INLD","Total inland passenger transport","2007","2007","PKM","Passenger-kilometres","6","Millions",,,504924,,
"DEU","Germany","T-PASS-TOT-INLD","Total inland passenger transport","2000","2000","PKM","Passenger-kilometres","6","Millions",,,975704,,
"DEU","Germany","T-PASS-TOT-INLD","Total inland passenger transport","2001","2001","PKM","Passenger-kilometres","6","Millions",,,997054,,
"DEU","Germany","T-PASS-TOT-INLD","Total inland passenger transport","2002","2002","PKM","Passenger-kilometres","6","Millions",,,1001866,,
"DEU","Germany","T-PASS-TOT-INLD","Total inland passenger transport","2003","2003","PKM","Passenger-kilometres","6","Millions",,,996493,,
"DEU","Germany","T-PASS-TOT-INLD","Total inland passenger transport","2004","2004","PKM","Passenger-kilometres","6","Millions",,,1024372,"B","Break"
"DEU","Germany","T-PASS-TOT-INLD","Total inland passenger transport","2005","2005","PKM","Passenger-kilometres","6","Millions",,,1016213,,
"DEU","Germany","T-PASS-TOT-INLD","Total inland passenger transport","2006","2006","PKM","Passenger-kilometres","6","Millions",,,1024047,,
"DEU","Germany","T-PASS-TOT-INLD","Total inland passenger transport","2007","2007","PKM","Passenger-kilometres","6","Millions",,,1026914,,
"DEU","Germany","T-PASS-TOT-INLD","Total inland passenger transport","2008","2008","PKM","Passenger-kilometres","6","Millions",,,1033421,,
"DEU","Germany","T-PASS-TOT-INLD","Total inland passenger transport","2009","2009","PKM","Passenger-kilometres","6","Millions",,,1041947,,
"DEU","Germany","T-PASS-TOT-INLD","Total inland passenger transport","2010","2010","PKM","Passenger-kilometres","6","Millions",,,1046778,,
"DEU","Germany","T-PASS-TOT-INLD","Total inland passenger transport","2011","2011","PKM","Passenger-kilometres","6","Millions",,,1057771,,
"DEU","Germany","T-PASS-TOT-INLD","Total inland passenger transport","2012","2012","PKM","Passenger-kilometres","6","Millions",,,1061115,,
"DEU","Germany","T-PASS-TOT-INLD","Total inland passenger transport","2013","2013","PKM","Passenger-kilometres","6","Millions",,,1069861,,
"DEU","Germany","T-PASS-TOT-INLD","Total inland passenger transport","2014","2014","PKM","Passenger-kilometres","6","Millions",,,1086166,,
"DEU","Germany","T-PASS-TOT-INLD","Total inland passenger transport","2015","2015","PKM","Passenger-kilometres","6","Millions",,,1100374,,
"DEU","Germany","T-PASS-TOT-INLD","Total inland passenger transport","2016","2016","PKM","Passenger-kilometres","6","Millions",,,1121952,,
"DEU","Germany","T-PASS-TOT-INLD","Total inland passenger transport","2017","2017","PKM","Passenger-kilometres","6","Millions",,,1072960,,
"DEU","Germany","T-PASS-TOT-INLD","Total inland passenger transport","2018","2018","PKM","Passenger-kilometres","6","Millions",,,1076872,,
"DEU","Germany","T-PASS-TOT-INLD","Total inland passenger transport","2019","2019","PKM","Passenger-kilometres","6","Millions",,,1083478,,
"DEU","Germany","T-PASS-TOT-INLD","Total inland passenger transport","2020","2020","PKM","Passenger-kilometres","6","Millions",,,913753,"P","Provisional value"
"DNK","Denmark","T-PASS-TOT-INLD","Total inland passenger transport","2000","2000","PKM","Passenger-kilometres","6","Millions",,,69731,,
"DNK","Denmark","T-PASS-TOT-INLD","Total inland passenger transport","2001","2001","PKM","Passenger-kilometres","6","Millions",,,69107,,
"DNK","Denmark","T-PASS-TOT-INLD","Total inland passenger transport","2002","2002","PKM","Passenger-kilometres","6","Millions",,,69227,,
"DNK","Denmark","T-PASS-TOT-INLD","Total inland passenger transport","2003","2003","PKM","Passenger-kilometres","6","Millions",,,69909,,
"DNK","Denmark","T-PASS-TOT-INLD","Total inland passenger transport","2004","2004","PKM","Passenger-kilometres","6","Millions",,,71526,,
"DNK","Denmark","T-PASS-TOT-INLD","Total inland passenger transport","2005","2005","PKM","Passenger-kilometres","6","Millions",,,71653,,
"DNK","Denmark","T-PASS-TOT-INLD","Total inland passenger transport","2006","2006","PKM","Passenger-kilometres","6","Millions",,,72465,,
"DNK","Denmark","T-PASS-TOT-INLD","Total inland passenger transport","2007","2007","PKM","Passenger-kilometres","6","Millions",,,74168,"B","Break"
"DNK","Denmark","T-PASS-TOT-INLD","Total inland passenger transport","2008","2008","PKM","Passenger-kilometres","6","Millions",,,74266,,
"DNK","Denmark","T-PASS-TOT-INLD","Total inland passenger transport","2009","2009","PKM","Passenger-kilometres","6","Millions",,,73603,,
"DNK","Denmark","T-PASS-TOT-INLD","Total inland passenger transport","2010","2010","PKM","Passenger-kilometres","6","Millions",,,73189,,
"DNK","Denmark","T-PASS-TOT-INLD","Total inland passenger transport","2011","2011","PKM","Passenger-kilometres","6","Millions",,,73502,,
"DNK","Denmark","T-PASS-TOT-INLD","Total inland passenger transport","2012","2012","PKM","Passenger-kilometres","6","Millions",,,74059,,
"DNK","Denmark","T-PASS-TOT-INLD","Total inland passenger transport","2013","2013","PKM","Passenger-kilometres","6","Millions",,,74627,,
"DNK","Denmark","T-PASS-TOT-INLD","Total inland passenger transport","2014","2014","PKM","Passenger-kilometres","6","Millions",,,73834.550518915,,
"DNK","Denmark","T-PASS-TOT-INLD","Total inland passenger transport","2015","2015","PKM","Passenger-kilometres","6","Millions",,,74352.075461366,,
"DNK","Denmark","T-PASS-TOT-INLD","Total inland passenger transport","2016","2016","PKM","Passenger-kilometres","6","Millions",,,73197.317598197,,
"USA","United States","T-PASS-TOT-INLD","Total inland passenger transport","2000","2000","PKM","Passenger-kilometres","6","Millions",,,4379857.2814489,"B","Break"
"USA","United States","T-PASS-TOT-INLD","Total inland passenger transport","2001","2001","PKM","Passenger-kilometres","6","Millions",,,4380926.0953037,,
"USA","United States","T-PASS-TOT-INLD","Total inland passenger transport","2002","2002","PKM","Passenger-kilometres","6","Millions",,,4475070.6225115,,
"USA","United States","T-PASS-TOT-INLD","Total inland passenger transport","2003","2003","PKM","Passenger-kilometres","6","Millions",,,4508171.0718099,,
"USA","United States","T-PASS-TOT-INLD","Total inland passenger transport","2004","2004","PKM","Passenger-kilometres","6","Millions",,,4579244.5620089,,
"USA","United States","T-PASS-TOT-INLD","Total inland passenger transport","2005","2005","PKM","Passenger-kilometres","6","Millions",,,4607673.5916295,,
"USA","United States","T-PASS-TOT-INLD","Total inland passenger transport","2006","2006","PKM","Passenger-kilometres","6","Millions",,,4557374.4324077,,
"USA","United States","T-PASS-TOT-INLD","Total inland passenger transport","2007","2007","PKM","Passenger-kilometres","6","Millions",,,5876669.9067129,"B","Break"
"USA","United States","T-PASS-TOT-INLD","Total inland passenger transport","2008","2008","PKM","Passenger-kilometres","6","Millions",,,5686403.4060164,"B","Break"
"USA","United States","T-PASS-TOT-INLD","Total inland passenger transport","2009","2009","PKM","Passenger-kilometres","6","Millions",,,6015878.9316375,,
"USA","United States","T-PASS-TOT-INLD","Total inland passenger transport","2010","2010","PKM","Passenger-kilometres","6","Millions",,,6021704.6719192,,
"USA","United States","T-PASS-TOT-INLD","Total inland passenger transport","2011","2011","PKM","Passenger-kilometres","6","Millions",,,6079079.5102008,,
"USA","United States","T-PASS-TOT-INLD","Total inland passenger transport","2012","2012","PKM","Passenger-kilometres","6","Millions",,,6155741.7006551,,
"USA","United States","T-PASS-TOT-INLD","Total inland passenger transport","2013","2013","PKM","Passenger-kilometres","6","Millions",,,6198646.1049412,,
"USA","United States","T-PASS-TOT-INLD","Total inland passenger transport","2014","2014","PKM","Passenger-kilometres","6","Millions",,,6218169.1064885,,
"USA","United States","T-PASS-TOT-INLD","Total inland passenger transport","2015","2015","PKM","Passenger-kilometres","6","Millions",,,6429085.6937934,,
"USA","United States","T-PASS-TOT-INLD","Total inland passenger transport","2016","2016","PKM","Passenger-kilometres","6","Millions",,,6547948.1573556,,
"USA","United States","T-PASS-TOT-INLD","Total inland passenger transport","2017","2017","PKM","Passenger-kilometres","6","Millions",,,6591556.5426067,,
"NOR","Norway","T-PASS-TOT-INLD","Total inland passenger transport","2000","2000","PKM","Passenger-kilometres","6","Millions",,,58667,,
"NOR","Norway","T-PASS-TOT-INLD","Total inland passenger transport","2001","2001","PKM","Passenger-kilometres","6","Millions",,,59735,,
"NOR","Norway","T-PASS-TOT-INLD","Total inland passenger transport","2002","2002","PKM","Passenger-kilometres","6","Millions",,,60601,,
"NOR","Norway","T-PASS-TOT-INLD","Total inland passenger transport","2003","2003","PKM","Passenger-kilometres","6","Millions",,,60903,,
"NOR","Norway","T-PASS-TOT-INLD","Total inland passenger transport","2004","2004","PKM","Passenger-kilometres","6","Millions",,,61256,,
"NOR","Norway","T-PASS-TOT-INLD","Total inland passenger transport","2005","2005","PKM","Passenger-kilometres","6","Millions",,,61062,,
"NOR","Norway","T-PASS-TOT-INLD","Total inland passenger transport","2006","2006","PKM","Passenger-kilometres","6","Millions",,,62028,,
"NOR","Norway","T-PASS-TOT-INLD","Total inland passenger transport","2007","2007","PKM","Passenger-kilometres","6","Millions",,,63901,,
"NOR","Norway","T-PASS-TOT-INLD","Total inland passenger transport","2008","2008","PKM","Passenger-kilometres","6","Millions",,,65210,,
"NOR","Norway","T-PASS-TOT-INLD","Total inland passenger transport","2009","2009","PKM","Passenger-kilometres","6","Millions",,,65824,,
"NOR","Norway","T-PASS-TOT-INLD","Total inland passenger transport","2010","2010","PKM","Passenger-kilometres","6","Millions",,,65852,"B","Break"
"NOR","Norway","T-PASS-TOT-INLD","Total inland passenger transport","2011","2011","PKM","Passenger-kilometres","6","Millions",,,66777,"E","Estimated value"
"NOR","Norway","T-PASS-TOT-INLD","Total inland passenger transport","2012","2012","PKM","Passenger-kilometres","6","Millions",,,67574,"E","Estimated value"
"NOR","Norway","T-PASS-TOT-INLD","Total inland passenger transport","2013","2013","PKM","Passenger-kilometres","6","Millions",,,68484,"E","Estimated value"
"NOR","Norway","T-PASS-TOT-INLD","Total inland passenger transport","2014","2014","PKM","Passenger-kilometres","6","Millions",,,70713,"E","Estimated value"
"NOR","Norway","T-PASS-TOT-INLD","Total inland passenger transport","2015","2015","PKM","Passenger-kilometres","6","Millions",,,72344,"E","Estimated value"
"NOR","Norway","T-PASS-TOT-INLD","Total inland passenger transport","2016","2016","PKM","Passenger-kilometres","6","Millions",,,72946,"E","Estimated value"
"NOR","Norway","T-PASS-TOT-INLD","Total inland passenger transport","2017","2017","PKM","Passenger-kilometres","6","Millions",,,74132,"E","Estimated value"
"NOR","Norway","T-PASS-TOT-INLD","Total inland passenger transport","2018","2018","PKM","Passenger-kilometres","6","Millions",,,74853,"E","Estimated value"
"NOR","Norway","T-PASS-TOT-INLD","Total inland passenger transport","2019","2019","PKM","Passenger-kilometres","6","Millions",,,75494,"E","Estimated value"
"NOR","Norway","T-PASS-TOT-INLD","Total inland passenger transport","2020","2020","PKM","Passenger-kilometres","6","Millions",,,67403,"E","Estimated value"
"NOR","Norway","T-PASS-TOT-INLD","Total inland passenger transport","2021","2021","PKM","Passenger-kilometres","6","Millions",,,70012,"E","Estimated value"
"HUN","Hungary","T-PASS-TOT-INLD","Total inland passenger transport","2000","2000","PKM","Passenger-kilometres","6","Millions",,,74315,,
"HUN","Hungary","T-PASS-TOT-INLD","Total inland passenger transport","2001","2001","PKM","Passenger-kilometres","6","Millions",,,74511,,
"HUN","Hungary","T-PASS-TOT-INLD","Total inland passenger transport","2002","2002","PKM","Passenger-kilometres","6","Millions",,,75233,,
"HUN","Hungary","T-PASS-TOT-INLD","Total inland passenger transport","2003","2003","PKM","Passenger-kilometres","6","Millions",,,76408,,
"HUN","Hungary","T-PASS-TOT-INLD","Total inland passenger transport","2004","2004","PKM","Passenger-kilometres","6","Millions",,,78073,,
"HUN","Hungary","T-PASS-TOT-INLD","Total inland passenger transport","2005","2005","PKM","Passenger-kilometres","6","Millions",,,76518,,
"HUN","Hungary","T-PASS-TOT-INLD","Total inland passenger transport","2006","2006","PKM","Passenger-kilometres","6","Millions",,,79214,,
"HUN","Hungary","T-PASS-TOT-INLD","Total inland passenger transport","2007","2007","PKM","Passenger-kilometres","6","Millions",,,79199,,
"HUN","Hungary","T-PASS-TOT-INLD","Total inland passenger transport","2008","2008","PKM","Passenger-kilometres","6","Millions",,,79277,,
"HUN","Hungary","T-PASS-TOT-INLD","Total inland passenger transport","2009","2009","PKM","Passenger-kilometres","6","Millions",,,78550,,
"HUN","Hungary","T-PASS-TOT-INLD","Total inland passenger transport","2010","2010","PKM","Passenger-kilometres","6","Millions",,,76537,,
"HUN","Hungary","T-PASS-TOT-INLD","Total inland passenger transport","2011","2011","PKM","Passenger-kilometres","6","Millions",,,76316,,
"HUN","Hungary","T-PASS-TOT-INLD","Total inland passenger transport","2012","2012","PKM","Passenger-kilometres","6","Millions",,,76467,,
"HUN","Hungary","T-PASS-TOT-INLD","Total inland passenger transport","2013","2013","PKM","Passenger-kilometres","6","Millions",,,76631,,
"HUN","Hungary","T-PASS-TOT-INLD","Total inland passenger transport","2014","2014","PKM","Passenger-kilometres","6","Millions",,,77900.677,"E","Estimated value"
"HUN","Hungary","T-PASS-TOT-INLD","Total inland passenger transport","2015","2015","PKM","Passenger-kilometres","6","Millions",,,79829.9376,"E","Estimated value"
"HUN","Hungary","T-PASS-TOT-INLD","Total inland passenger transport","2016","2016","PKM","Passenger-kilometres","6","Millions",,,82630.3571,"E","Estimated value"
"HUN","Hungary","T-PASS-TOT-INLD","Total inland passenger transport","2017","2017","PKM","Passenger-kilometres","6","Millions",,,86476.25,"E","Estimated value"
"HUN","Hungary","T-PASS-TOT-INLD","Total inland passenger transport","2018","2018","PKM","Passenger-kilometres","6","Millions",,,90376.4768,"E","Estimated value"
"HUN","Hungary","T-PASS-TOT-INLD","Total inland passenger transport","2019","2019","PKM","Passenger-kilometres","6","Millions",,,93507.8499,"E","Estimated value"
"HUN","Hungary","T-PASS-TOT-INLD","Total inland passenger transport","2020","2020","PKM","Passenger-kilometres","6","Millions",,,82004.45,"E","Estimated value"
"HUN","Hungary","T-PASS-TOT-INLD","Total inland passenger transport","2021","2021","PKM","Passenger-kilometres","6","Millions",,,85882.864,"E","Estimated value"
"AUS","Australia","T-PASS-TOT-INLD","Total inland passenger transport","2000","2000","PKM","Passenger-kilometres","6","Millions",,,268358.24618151,,
"AUS","Australia","T-PASS-TOT-INLD","Total inland passenger transport","2001","2001","PKM","Passenger-kilometres","6","Millions",,,266576.52676323,,
"AUS","Australia","T-PASS-TOT-INLD","Total inland passenger transport","2002","2002","PKM","Passenger-kilometres","6","Millions",,,272524.84344097,,
"AUS","Australia","T-PASS-TOT-INLD","Total inland passenger transport","2003","2003","PKM","Passenger-kilometres","6","Millions",,,279165.1550167,,
"AUS","Australia","T-PASS-TOT-INLD","Total inland passenger transport","2004","2004","PKM","Passenger-kilometres","6","Millions",,,291222.67155516,,
"AUS","Australia","T-PASS-TOT-INLD","Total inland passenger transport","2005","2005","PKM","Passenger-kilometres","6","Millions",,,291967.51072343,,
"AUS","Australia","T-PASS-TOT-INLD","Total inland passenger transport","2006","2006","PKM","Passenger-kilometres","6","Millions",,,288071.40244868,,
"AUS","Australia","T-PASS-TOT-INLD","Total inland passenger transport","2007","2007","PKM","Passenger-kilometres","6","Millions",,,292169.34401471,,
"AUS","Australia","T-PASS-TOT-INLD","Total inland passenger transport","2008","2008","PKM","Passenger-kilometres","6","Millions",,,295031.89558706,,
"AUS","Australia","T-PASS-TOT-INLD","Total inland passenger transport","2009","2009","PKM","Passenger-kilometres","6","Millions",,,294950.82476288,,
"AUS","Australia","T-PASS-TOT-INLD","Total inland passenger transport","2010","2010","PKM","Passenger-kilometres","6","Millions",,,296762.8783629,,
"AUS","Australia","T-PASS-TOT-INLD","Total inland passenger transport","2011","2011","PKM","Passenger-kilometres","6","Millions",,,300064.59182855,,
"AUS","Australia","T-PASS-TOT-INLD","Total inland passenger transport","2012","2012","PKM","Passenger-kilometres","6","Millions",,,303164.16460613,,
"AUS","Australia","T-PASS-TOT-INLD","Total inland passenger transport","2013","2013","PKM","Passenger-kilometres","6","Millions",,,308912.9700496,,
"AUS","Australia","T-PASS-TOT-INLD","Total inland passenger transport","2014","2014","PKM","Passenger-kilometres","6","Millions",,,313514.98231873,,
"AUS","Australia","T-PASS-TOT-INLD","Total inland passenger transport","2015","2015","PKM","Passenger-kilometres","6","Millions",,,317461.4992623,,
"AUS","Australia","T-PASS-TOT-INLD","Total inland passenger transport","2016","2016","PKM","Passenger-kilometres","6","Millions",,,320033.7693489,,
"AUS","Australia","T-PASS-TOT-INLD","Total inland passenger transport","2017","2017","PKM","Passenger-kilometres","6","Millions",,,322744.34983456,,
"AUS","Australia","T-PASS-TOT-INLD","Total inland passenger transport","2018","2018","PKM","Passenger-kilometres","6","Millions",,,326088.10492137,,
"AUS","Australia","T-PASS-TOT-INLD","Total inland passenger transport","2019","2019","PKM","Passenger-kilometres","6","Millions",,,325805.25055683,,
"AUS","Australia","T-PASS-TOT-INLD","Total inland passenger transport","2020","2020","PKM","Passenger-kilometres","6","Millions",,,297492.42938988,,
"AUS","Australia","T-PASS-TOT-INLD","Total inland passenger transport","2021","2021","PKM","Passenger-kilometres","6","Millions",,,291776.69205783,,
"PRT","Portugal","T-PASS-TOT-INLD","Total inland passenger transport","2000","2000","PKM","Passenger-kilometres","6","Millions",,,98038,"E","Estimated value"
"PRT","Portugal","T-PASS-TOT-INLD","Total inland passenger transport","2001","2001","PKM","Passenger-kilometres","6","Millions",,,98908,"E","Estimated value"
"PRT","Portugal","T-PASS-TOT-INLD","Total inland passenger transport","2002","2002","PKM","Passenger-kilometres","6","Millions",,,99506,"E","Estimated value"
"PRT","Portugal","T-PASS-TOT-INLD","Total inland passenger transport","2003","2003","PKM","Passenger-kilometres","6","Millions",,,100126,"E","Estimated value"
"PRT","Portugal","T-PASS-TOT-INLD","Total inland passenger transport","2004","2004","PKM","Passenger-kilometres","6","Millions",,,101442,"E","Estimated value"
"PRT","Portugal","T-PASS-TOT-INLD","Total inland passenger transport","2005","2005","PKM","Passenger-kilometres","6","Millions",,,101271,"E","Estimated value"
"PRT","Portugal","T-PASS-TOT-INLD","Total inland passenger transport","2006","2006","PKM","Passenger-kilometres","6","Millions",,,101078,"E","Estimated value"
"PRT","Portugal","T-PASS-TOT-INLD","Total inland passenger transport","2007","2007","PKM","Passenger-kilometres","6","Millions",,,101709,"E","Estimated value"
"PRT","Portugal","T-PASS-TOT-INLD","Total inland passenger transport","2008","2008","PKM","Passenger-kilometres","6","Millions",,,100969,"E","Estimated value"
"JPN","Japan","T-PASS-TOT-INLD","Total inland passenger transport","2000","2000","PKM","Passenger-kilometres","6","Millions",,,1335538,"B","Break"
"JPN","Japan","T-PASS-TOT-INLD","Total inland passenger transport","2001","2001","PKM","Passenger-kilometres","6","Millions",,,1339695,,
"JPN","Japan","T-PASS-TOT-INLD","Total inland passenger transport","2002","2002","PKM","Passenger-kilometres","6","Millions",,,1337651,,
"JPN","Japan","T-PASS-TOT-INLD","Total inland passenger transport","2003","2003","PKM","Passenger-kilometres","6","Millions",,,1339198,,
"JPN","Japan","T-PASS-TOT-INLD","Total inland passenger transport","2004","2004","PKM","Passenger-kilometres","6","Millions",,,1332726,,
"JPN","Japan","T-PASS-TOT-INLD","Total inland passenger transport","2005","2005","PKM","Passenger-kilometres","6","Millions",,,1324220,,
"JPN","Japan","T-PASS-TOT-INLD","Total inland passenger transport","2006","2006","PKM","Passenger-kilometres","6","Millions",,,1313846,,
"JPN","Japan","T-PASS-TOT-INLD","Total inland passenger transport","2007","2007","PKM","Passenger-kilometres","6","Millions",,,1324606,,
"JPN","Japan","T-PASS-TOT-INLD","Total inland passenger transport","2008","2008","PKM","Passenger-kilometres","6","Millions",,,1310492,,
